sal_code_2021,name,state,population,suburb_area_sq_km,Median_rent_weekly_x,Median_rent_weekly_y,median_rent_weekly
SAL32265,Palmwoods (Qld),QLD,6357.0,30.04,430.0,430.0,430.0
SAL32266,Palmyra (Qld),QLD,250.0,40.44,300.0,300.0,300.0
SAL32267,Paluma,QLD,87.0,2587.43,160.0,160.0,160.0
SAL32268,Pampas,QLD,78.0,102.89,243.0,243.0,243.0
SAL32269,Paradise Point,QLD,7062.0,4.89,450.0,450.0,450.0
SAL32270,Park Avenue,QLD,5292.0,5.19,260.0,260.0,260.0
SAL32271,Park Ridge,QLD,8455.0,21.55,370.0,370.0,370.0
SAL32272,Park Ridge South,QLD,1680.0,12.07,453.0,453.0,453.0
SAL32273,Parkhurst,QLD,3043.0,24.95,360.0,360.0,360.0
SAL32274,Parkinson,QLD,11148.0,10.53,450.0,450.0,450.0
SAL32275,Parklands (Qld),QLD,198.0,10.39,380.0,380.0,380.0
SAL32276,Parknook,QLD,55.0,1543.47,200.0,200.0,200.0
SAL32277,Parkside (Qld),QLD,1530.0,1.71,320.0,320.0,320.0
SAL32278,Parkwood (Qld),QLD,8837.0,7.15,538.0,538.0,538.0
SAL32279,Parramatta Park,QLD,3621.0,1.79,290.0,290.0,290.0
SAL32280,Parrearra,QLD,4661.0,3.05,490.0,490.0,490.0
SAL32281,Pasha,QLD,75.0,2737.52,550.0,550.0,550.0
SAL32282,Passchendaele,QLD,42.0,93.47,95.0,95.0,95.0
SAL32283,Paterson (Qld),QLD,157.0,35.68,283.0,283.0,283.0
SAL32284,Patrick Estate,QLD,181.0,28.95,250.0,250.0,250.0
SAL32285,Pauls Pocket,QLD,38.0,31.64,130.0,130.0,130.0
SAL32286,Peachester,QLD,1460.0,58.02,325.0,325.0,325.0
SAL32287,Peacock Siding,QLD,85.0,42.62,355.0,355.0,355.0
SAL32288,Peak Crossing,QLD,1016.0,117.43,290.0,290.0,290.0
SAL32289,Pechey,QLD,98.0,41.67,220.0,220.0,220.0
SAL32290,Peel Island,QLD,0.0,6.47,0.0,0.0,0.0
SAL32291,Peeramon,QLD,778.0,33.08,290.0,290.0,290.0
SAL32292,Pelham (Qld),QLD,14.0,715.62,0.0,0.0,0.0
SAL32293,Pelican (Qld),QLD,40.0,124.15,364.0,364.0,364.0
SAL32294,Pelican Waters,QLD,7393.0,10.51,540.0,540.0,540.0
SAL32295,Pentland,QLD,248.0,17400.91,105.0,105.0,105.0
SAL32296,Penwhaupell,QLD,0.0,94.36,0.0,0.0,0.0
SAL32297,Peranga,QLD,98.0,37.97,200.0,200.0,200.0
SAL32298,Peregian Beach,QLD,4972.0,20.69,500.0,500.0,500.0
SAL32299,Peregian Springs,QLD,9532.0,6.79,530.0,530.0,530.0
SAL32300,Perseverance,QLD,72.0,14.66,300.0,300.0,300.0
SAL32301,Perwillowen,QLD,213.0,4.75,350.0,350.0,350.0
SAL32302,Petford,QLD,22.0,772.17,0.0,0.0,0.0
SAL32303,Petrie,QLD,8722.0,8.39,360.0,360.0,360.0
SAL32304,Petrie Terrace,QLD,1168.0,0.4,435.0,435.0,435.0
SAL32305,Pheasant Creek (Qld),QLD,48.0,366.5,0.0,0.0,0.0
SAL32306,Philpott,QLD,32.0,78.12,0.0,0.0,0.0
SAL32307,Pialba,QLD,4151.0,6.08,310.0,310.0,310.0
SAL32308,Pickanjinnie,QLD,30.0,203.21,0.0,0.0,0.0
SAL32309,Picnic Bay,QLD,367.0,1.19,250.0,250.0,250.0
SAL32310,Pie Creek,QLD,1137.0,26.23,310.0,310.0,310.0
SAL32311,Pierces Creek,QLD,95.0,51.1,290.0,290.0,290.0
SAL32312,Pikedale,QLD,24.0,390.32,420.0,420.0,420.0
SAL32313,Pikes Creek,QLD,19.0,157.07,102.0,102.0,102.0
SAL32314,Pile Gully,QLD,7.0,206.2,0.0,0.0,0.0
SAL32315,Pilerwa,QLD,50.0,8.5,0.0,0.0,0.0
SAL32316,Pilton,QLD,71.0,53.9,266.0,266.0,266.0
SAL32317,Pimlico (Qld),QLD,2557.0,1.29,240.0,240.0,240.0
SAL32318,Pimpama,QLD,24601.0,52.49,440.0,440.0,440.0
SAL32319,Pimpimbudgee,QLD,61.0,108.53,120.0,120.0,120.0
SAL32320,Pin Gin Hill,QLD,191.0,18.8,248.0,248.0,248.0
SAL32321,Pinbarren,QLD,447.0,20.03,345.0,345.0,345.0
SAL32322,Pindi Pindi,QLD,86.0,31.71,200.0,200.0,200.0
SAL32323,Pine Creek (Qld),QLD,258.0,57.06,250.0,250.0,250.0
SAL32324,Pine Hills,QLD,10.0,169.44,0.0,0.0,0.0
SAL32325,Pine Mountain (Qld),QLD,1695.0,49.36,400.0,400.0,400.0
SAL32326,Pinelands (Qld),QLD,81.0,35.3,268.0,268.0,268.0
SAL32327,Pinevale,QLD,51.0,191.76,200.0,200.0,200.0
SAL32328,Pinjarra Hills,QLD,771.0,8.39,490.0,490.0,490.0
SAL32329,Pink Lily,QLD,193.0,37.23,350.0,350.0,350.0
SAL32330,Pinkenba,QLD,350.0,17.32,350.0,350.0,350.0
SAL32331,Pinnacle (Qld),QLD,211.0,181.38,250.0,250.0,250.0
SAL32332,Pinnacles,QLD,83.0,173.3,176.0,176.0,176.0
SAL32333,Pioneer (Qld),QLD,2346.0,1.57,210.0,210.0,210.0
SAL32334,Pioneers Rest,QLD,78.0,20.43,175.0,175.0,175.0
SAL32335,Pirrinuan,QLD,221.0,179.47,230.0,230.0,230.0
SAL32336,Pittsworth,QLD,3300.0,75.79,275.0,275.0,275.0
SAL32337,Piturie,QLD,57.0,5350.08,47.0,47.0,47.0
SAL32338,Placid Hills,QLD,796.0,9.49,350.0,350.0,350.0
SAL32339,Plainby,QLD,56.0,48.82,280.0,280.0,280.0
SAL32340,Plainland,QLD,1930.0,28.55,360.0,360.0,360.0
SAL32341,Pleystowe,QLD,418.0,19.54,303.0,303.0,303.0
SAL32342,Point Arkwright,QLD,309.0,0.47,393.0,393.0,393.0
SAL32343,Point Lookout,QLD,785.0,5.73,350.0,350.0,350.0
SAL32344,Point Vernon,QLD,5718.0,5.95,340.0,340.0,340.0
SAL32345,Pomona (Qld),QLD,2931.0,66.94,420.0,420.0,420.0
SAL32346,Pony Hills,QLD,12.0,523.96,0.0,0.0,0.0
SAL32347,Poona,QLD,576.0,4.28,250.0,250.0,250.0
SAL32348,Porcupine,QLD,39.0,9482.19,0.0,0.0,0.0
SAL32349,Pormpuraaw,QLD,611.0,4726.18,120.0,120.0,120.0
SAL32350,Port Alma,QLD,0.0,366.88,0.0,0.0,0.0
SAL32351,Port Curtis,QLD,309.0,54.62,250.0,250.0,250.0
SAL32352,Port Douglas,QLD,3650.0,11.13,350.0,350.0,350.0
SAL32353,Port Of Brisbane,QLD,0.0,13.97,0.0,0.0,0.0
SAL32354,Portsmith,QLD,314.0,16.68,280.0,280.0,280.0
SAL32355,Poruma Island,QLD,164.0,0.45,130.0,130.0,130.0
SAL32356,Postmans Ridge,QLD,352.0,21.46,300.0,300.0,300.0
SAL32357,Pozieres,QLD,208.0,61.17,220.0,220.0,220.0
SAL32358,Prairie (Qld),QLD,116.0,9629.43,44.0,44.0,44.0
SAL32359,Pratten,QLD,229.0,121.85,210.0,210.0,210.0
SAL32360,Prawle,QLD,34.0,131.7,270.0,270.0,270.0
SAL32361,Prenzlau,QLD,408.0,22.52,300.0,300.0,300.0
SAL32362,Preston (Lockyer Valley - Qld),QLD,644.0,24.09,420.0,420.0,420.0
SAL32363,Preston (Whitsunday - Qld),QLD,346.0,46.6,200.0,200.0,200.0
SAL32364,Priestdale,QLD,160.0,8.71,575.0,575.0,575.0
SAL32365,Prince Henry Heights,QLD,600.0,1.79,413.0,413.0,413.0
SAL32366,Prince Of Wales,QLD,62.0,214.45,138.0,138.0,138.0
SAL32367,Promisedland,QLD,34.0,82.92,150.0,150.0,150.0
SAL32368,Proserpine,QLD,3614.0,26.75,260.0,260.0,260.0
SAL32369,Prospect (Qld),QLD,289.0,505.97,243.0,243.0,243.0
SAL32370,Proston,QLD,410.0,57.74,180.0,180.0,180.0
SAL32371,Pullenvale,QLD,3276.0,25.01,685.0,685.0,685.0
SAL32372,Punchs Creek,QLD,35.0,130.08,230.0,230.0,230.0
SAL32373,Punsand,QLD,19.0,22.05,120.0,120.0,120.0
SAL32374,Purga,QLD,561.0,72.48,300.0,300.0,300.0
SAL32375,Purrawunda,QLD,12.0,7.18,0.0,0.0,0.0
SAL32376,Queenton,QLD,1236.0,7.77,209.0,209.0,209.0
SAL32377,Quilpie,QLD,530.0,22520.05,140.0,140.0,140.0
SAL32378,Quinalow,QLD,205.0,108.63,180.0,180.0,180.0
SAL32379,Qunaba,QLD,836.0,21.23,320.0,320.0,320.0
SAL32380,Racecourse,QLD,181.0,10.32,345.0,345.0,345.0
SAL32381,Raceview,QLD,9699.0,7.56,315.0,315.0,315.0
SAL32382,Radford,QLD,31.0,9.41,250.0,250.0,250.0
SAL32383,Raglan (Qld),QLD,143.0,716.18,175.0,175.0,175.0
SAL32384,Railway Estate,QLD,2871.0,4.66,300.0,300.0,300.0
SAL32385,Rainbow Beach,QLD,1220.0,16.53,280.0,280.0,280.0
SAL32386,Ramsay (Qld),QLD,369.0,84.62,370.0,370.0,370.0
SAL32387,Rangemore (Burdekin - Qld),QLD,0.0,370.37,0.0,0.0,0.0
SAL32388,Rangemore (Toowoomba - Qld),QLD,8.0,30.22,0.0,0.0,0.0
SAL32389,Ranges Bridge,QLD,98.0,196.07,150.0,150.0,150.0
SAL32390,Rangeville,QLD,8668.0,10.54,340.0,340.0,340.0
SAL32391,Rangewood,QLD,1084.0,23.93,400.0,400.0,400.0
SAL32392,Ransome,QLD,429.0,6.24,455.0,455.0,455.0
SAL32393,Rasmussen,QLD,4669.0,6.23,263.0,263.0,263.0
SAL32394,Rathdowney,QLD,320.0,92.21,230.0,230.0,230.0
SAL32395,Ravensbourne,QLD,307.0,104.2,249.0,249.0,249.0
SAL32396,Ravenshoe,QLD,1332.0,154.02,250.0,250.0,250.0
SAL32397,Ravenswood (Qld),QLD,297.0,3723.78,140.0,140.0,140.0
SAL32398,Ravensworth (Qld),QLD,0.0,1511.05,0.0,0.0,0.0
SAL32399,Rawbelle,QLD,51.0,1176.08,0.0,0.0,0.0
SAL32400,Red Hill (Brisbane - Qld),QLD,5834.0,2.06,430.0,430.0,430.0
SAL32401,Red Hill (Western Downs - Qld),QLD,160.0,174.78,300.0,300.0,300.0
SAL32402,Red River,QLD,0.0,2803.39,0.0,0.0,0.0
SAL32403,Redbank (Qld),QLD,2931.0,10.64,350.0,350.0,350.0
SAL32404,Redbank Creek,QLD,124.0,159.96,265.0,265.0,265.0
SAL32405,Redbank Plains,QLD,24349.0,24.93,350.0,350.0,350.0
SAL32406,Redcliffe (Qld),QLD,10460.0,5.31,335.0,335.0,335.0
SAL32407,Redford,QLD,18.0,2993.87,0.0,0.0,0.0
SAL32408,Redgate (Qld),QLD,94.0,45.11,160.0,160.0,160.0
SAL32409,Redhill Farms,QLD,32.0,8.89,0.0,0.0,0.0
SAL32410,Redland Bay,QLD,17056.0,59.65,465.0,465.0,465.0
SAL32411,Redlynch,QLD,10571.0,27.88,440.0,440.0,440.0
SAL32412,Redridge,QLD,711.0,85.33,280.0,280.0,280.0
SAL32413,Redwood,QLD,159.0,5.39,435.0,435.0,435.0
SAL32414,Reedy Creek (Qld),QLD,7412.0,8.28,450.0,450.0,450.0
SAL32415,Reesville,QLD,573.0,34.64,430.0,430.0,430.0
SAL32416,Regency Downs,QLD,2623.0,19.43,368.0,368.0,368.0
SAL32417,Regents Park (Qld),QLD,11103.0,6.12,380.0,380.0,380.0
SAL32418,Reid River,QLD,143.0,209.44,263.0,263.0,263.0
SAL32419,Reids Creek,QLD,41.0,122.94,0.0,0.0,0.0
SAL32420,Retro,QLD,54.0,515.35,175.0,175.0,175.0
SAL32421,Rewan,QLD,49.0,2527.12,0.0,0.0,0.0
SAL32422,Rhydding,QLD,43.0,736.21,0.0,0.0,0.0
SAL32423,Richlands (Qld),QLD,5621.0,6.68,370.0,370.0,370.0
SAL32424,Richmond (Mackay - Qld),QLD,852.0,11.29,375.0,375.0,375.0
SAL32425,Richmond (Richmond - Qld),QLD,578.0,3860.17,133.0,133.0,133.0
SAL32426,Richmond Hill (Qld),QLD,2453.0,4.84,230.0,230.0,230.0
SAL32427,Ridgelands,QLD,195.0,133.33,250.0,250.0,250.0
SAL32428,Ridgewood (Qld),QLD,317.0,44.77,280.0,280.0,280.0
SAL32429,Rifle Range,QLD,197.0,12.07,330.0,330.0,330.0
SAL32430,Ringtail Creek,QLD,203.0,44.32,363.0,363.0,363.0
SAL32431,Ringwood (Qld),QLD,57.0,22.55,0.0,0.0,0.0
SAL32432,Riordanvale,QLD,386.0,13.75,500.0,500.0,500.0
SAL32433,Ripley,QLD,4288.0,16.48,375.0,375.0,375.0
SAL32434,Rita Island,QLD,172.0,94.23,250.0,250.0,250.0
SAL32435,River Heads,QLD,2044.0,17.22,350.0,350.0,350.0
SAL32436,River Ranch,QLD,269.0,13.27,320.0,320.0,320.0
SAL32437,Riverbend,QLD,661.0,22.96,445.0,445.0,445.0
SAL32438,Riverhills,QLD,4121.0,2.76,410.0,410.0,410.0
SAL32439,Riverleigh,QLD,95.0,74.9,170.0,170.0,170.0
SAL32440,Riversleigh,QLD,6.0,3183.23,0.0,0.0,0.0
SAL32441,Riverton (Qld),QLD,29.0,88.69,0.0,0.0,0.0
SAL32442,Riverview (Qld),QLD,3067.0,9.97,270.0,270.0,270.0
SAL32443,Roadvale,QLD,303.0,22.49,205.0,205.0,205.0
SAL32444,Robertson (Qld),QLD,4749.0,2.27,415.0,415.0,415.0
SAL32445,Robina,QLD,25659.0,19.29,540.0,540.0,540.0
SAL32446,Roche Creek,QLD,53.0,554.1,160.0,160.0,160.0
SAL32447,Rochedale,QLD,7633.0,19.63,600.0,600.0,600.0
SAL32448,Rochedale South,QLD,15228.0,7.92,395.0,395.0,395.0
SAL32449,Rockhampton City,QLD,2059.0,3.1,250.0,250.0,250.0
SAL32450,Rockingham (Qld),QLD,104.0,121.52,160.0,160.0,160.0
SAL32451,Rocklea (Qld),QLD,1672.0,11.78,335.0,335.0,335.0
SAL32452,Rockmount,QLD,82.0,42.59,400.0,400.0,400.0
SAL32453,Rocksberg,QLD,277.0,33.21,500.0,500.0,500.0
SAL32454,Rockside,QLD,29.0,23.85,0.0,0.0,0.0
SAL32455,Rockville,QLD,3204.0,2.47,280.0,280.0,280.0
SAL32456,Rocky Creek (Qld),QLD,35.0,59.58,108.0,108.0,108.0
SAL32457,Rocky Point (Douglas - Qld),QLD,145.0,8.9,350.0,350.0,350.0
SAL32458,Rocky Point (Weipa - Qld),QLD,2214.0,3.95,530.0,530.0,530.0
SAL32459,Rockyview,QLD,1735.0,35.75,480.0,480.0,480.0
SAL32460,Rodds Bay,QLD,133.0,156.71,185.0,185.0,185.0
SAL32461,Rodgers Creek,QLD,15.0,81.63,410.0,410.0,410.0
SAL32462,Rolleston,QLD,132.0,169.84,215.0,215.0,215.0
SAL32463,Rollingstone,QLD,133.0,43.84,200.0,200.0,200.0
SAL32464,Roma,QLD,6838.0,97.93,250.0,250.0,250.0
SAL32465,Rookwood (Qld),QLD,9.0,1442.91,0.0,0.0,0.0
SAL32466,Ropeley,QLD,206.0,34.8,280.0,280.0,280.0
SAL32467,Rosalie Plains,QLD,54.0,49.26,248.0,248.0,248.0
SAL32468,Rosedale (Qld),QLD,452.0,456.01,210.0,210.0,210.0
SAL32469,Rosehill (Qld),QLD,134.0,25.3,400.0,400.0,400.0
SAL32470,Rosella,QLD,78.0,9.52,200.0,200.0,200.0
SAL32471,Rosemount,QLD,1851.0,16.23,420.0,420.0,420.0
SAL32472,Roseneath,QLD,127.0,12.13,220.0,220.0,220.0
SAL32473,Rosenthal Heights,QLD,2664.0,91.34,338.0,338.0,338.0
SAL32474,Rosevale (Qld),QLD,212.0,171.73,300.0,300.0,300.0
SAL32475,Rosewood (Qld),QLD,3263.0,40.15,295.0,295.0,295.0
SAL32476,Ross Creek (Qld),QLD,63.0,11.81,0.0,0.0,0.0
SAL32477,Ross River,QLD,0.0,137.12,0.0,0.0,0.0
SAL32478,Rosslea,QLD,1903.0,1.96,275.0,275.0,275.0
SAL32479,Rosslyn,QLD,613.0,5.35,329.0,329.0,329.0
SAL32480,Rossmoya,QLD,67.0,73.77,0.0,0.0,0.0
SAL32481,Rossvale,QLD,85.0,33.93,235.0,235.0,235.0
SAL32482,Rossville,QLD,253.0,653.23,150.0,150.0,150.0
SAL32483,Rothwell,QLD,7538.0,13.13,380.0,380.0,380.0
SAL32484,Round Hill (Qld),QLD,189.0,173.73,400.0,400.0,400.0
SAL32485,Roundstone,QLD,78.0,991.84,200.0,200.0,200.0
SAL32486,Rowes Bay,QLD,541.0,3.36,265.0,265.0,265.0
SAL32487,Royston,QLD,346.0,25.64,300.0,300.0,300.0
SAL32488,Rubyanna,QLD,257.0,26.84,250.0,250.0,250.0
SAL32489,Rules Beach,QLD,56.0,31.6,225.0,225.0,225.0
SAL32490,Runaway Bay,QLD,9308.0,7.06,435.0,435.0,435.0
SAL32491,Runcorn,QLD,14199.0,8.49,400.0,400.0,400.0
SAL32492,Rungoo,QLD,11.0,96.68,0.0,0.0,0.0
SAL32493,Running Creek (Qld),QLD,146.0,145.49,228.0,228.0,228.0
SAL32494,Runnymede (Qld),QLD,192.0,90.05,248.0,248.0,248.0
SAL32495,Rural View,QLD,5657.0,10.73,420.0,420.0,420.0
SAL32496,Rush Creek,QLD,152.0,17.72,583.0,583.0,583.0
SAL32497,Russell Island,QLD,3698.0,22.41,260.0,260.0,260.0
SAL32498,Ryan (Qld),QLD,105.0,1.81,369.0,369.0,369.0
SAL32499,Ryeford,QLD,54.0,35.33,240.0,240.0,240.0
SAL32500,Rywung,QLD,18.0,43.31,310.0,310.0,310.0
SAL32501,Sabine,QLD,3.0,10.46,198.0,198.0,198.0
SAL32502,Sadliers Crossing,QLD,1358.0,1.24,300.0,300.0,300.0
SAL32503,Saibai Island,QLD,340.0,107.65,115.0,115.0,115.0
SAL32504,Salisbury (Qld),QLD,6790.0,5.83,400.0,400.0,400.0
SAL32505,Samford Valley,QLD,3208.0,25.86,660.0,660.0,660.0
SAL32506,Samford Village,QLD,819.0,1.95,605.0,605.0,605.0
SAL32507,Samsonvale,QLD,674.0,42.98,575.0,575.0,575.0
SAL32508,Sandgate (Qld),QLD,4926.0,3.98,294.0,294.0,294.0
SAL32509,Sandiford,QLD,168.0,29.18,150.0,150.0,150.0
SAL32510,Sandringham (Qld),QLD,49.0,59.45,120.0,120.0,120.0
SAL32511,Sandstone Point,QLD,4094.0,6.87,400.0,400.0,400.0
SAL32512,Sandy Camp,QLD,104.0,75.91,173.0,173.0,173.0
SAL32513,Sandy Creek (Qld),QLD,593.0,135.69,350.0,350.0,350.0
SAL32514,Sandy Pocket,QLD,38.0,5.87,275.0,275.0,275.0
SAL32515,Sandy Ridges,QLD,111.0,86.05,195.0,195.0,195.0
SAL32516,Sapphire Central,QLD,1214.0,760.41,160.0,160.0,160.0
SAL32517,Sarabah,QLD,68.0,29.23,358.0,358.0,358.0
SAL32518,Sarina,QLD,5619.0,290.6,300.0,300.0,300.0
SAL32519,Sarina Beach,QLD,661.0,21.92,300.0,300.0,300.0
SAL32520,Sarina Range,QLD,277.0,199.14,230.0,230.0,230.0
SAL32521,Saunders Beach,QLD,385.0,3.21,320.0,320.0,320.0
SAL32522,Savannah,QLD,0.0,4187.11,0.0,0.0,0.0
SAL32523,Saxby,QLD,35.0,3780.7,100.0,100.0,100.0
SAL32524,Scarborough (Qld),QLD,9178.0,4.42,350.0,350.0,350.0
SAL32525,Scarness,QLD,3646.0,2.26,300.0,300.0,300.0
SAL32526,Scotchy Pocket,QLD,55.0,51.73,26.0,26.0,26.0
SAL32527,Scottville,QLD,279.0,10.22,215.0,215.0,215.0
SAL32528,Scrub Creek,QLD,33.0,41.11,350.0,350.0,350.0
SAL32529,Scrubby Creek (Blackall Tambo - Qld),QLD,14.0,1824.9,0.0,0.0,0.0
SAL32530,Scrubby Creek (Gympie - Qld),QLD,62.0,5.81,248.0,248.0,248.0
SAL32531,Scrubby Mountain,QLD,203.0,65.11,160.0,160.0,160.0
SAL32532,Seaforth (Qld),QLD,800.0,78.48,290.0,290.0,290.0
SAL32533,Seisia,QLD,293.0,2.44,120.0,120.0,120.0
SAL32534,Selene,QLD,27.0,40.62,120.0,120.0,120.0
SAL32535,Selwyn (Qld),QLD,25.0,12256.73,0.0,0.0,0.0
SAL32536,Septimus,QLD,120.0,237.54,150.0,150.0,150.0
SAL32537,Seven Hills (Qld),QLD,2732.0,2.01,450.0,450.0,450.0
SAL32538,Seventeen Mile,QLD,22.0,69.27,0.0,0.0,0.0
SAL32539,Seventeen Mile Rocks,QLD,2699.0,2.6,425.0,425.0,425.0
SAL32540,Seventeen Seventy,QLD,125.0,8.17,300.0,300.0,300.0
SAL32541,Seventy Mile,QLD,204.0,7169.95,440.0,440.0,440.0
SAL32542,Severnlea,QLD,382.0,36.04,200.0,200.0,200.0
SAL32543,Sexton,QLD,187.0,76.32,310.0,310.0,310.0
SAL32544,Shailer Park,QLD,12182.0,10.36,410.0,410.0,410.0
SAL32545,Shannonvale,QLD,194.0,92.63,210.0,210.0,210.0
SAL32546,Sharon,QLD,1209.0,58.67,300.0,300.0,300.0
SAL32547,Shaw,QLD,760.0,8.35,322.0,322.0,322.0
SAL32548,Sheep Station Creek,QLD,116.0,173.68,300.0,300.0,300.0
SAL32549,Shelburne,QLD,44.0,6117.65,220.0,220.0,220.0
SAL32550,Sheldon,QLD,1762.0,29.08,473.0,473.0,473.0
SAL32551,Shell Pocket,QLD,83.0,5.98,300.0,300.0,300.0
SAL32552,Shelly Beach (Sunshine Coast - Qld),QLD,925.0,0.63,450.0,450.0,450.0
SAL32553,Shelly Beach (Townsville - Qld),QLD,0.0,1.8,0.0,0.0,0.0
SAL32554,Sherwood (Qld),QLD,6082.0,2.93,390.0,390.0,390.0
SAL32555,Shirbourne,QLD,48.0,38.51,130.0,130.0,130.0
SAL32556,Shoal Point,QLD,1104.0,7.81,380.0,380.0,380.0
SAL32557,Shoalwater (Qld),QLD,6.0,3466.06,0.0,0.0,0.0
SAL32558,Shorncliffe,QLD,1907.0,1.55,275.0,275.0,275.0
SAL32559,Shute Harbour,QLD,113.0,0.65,550.0,550.0,550.0
SAL32560,Silkstone,QLD,3830.0,2.52,305.0,305.0,305.0
SAL32561,Silkwood,QLD,407.0,25.26,270.0,270.0,270.0
SAL32562,Silky Oak,QLD,178.0,23.5,250.0,250.0,250.0
SAL32563,Silver Creek,QLD,18.0,27.93,0.0,0.0,0.0
SAL32564,Silver Ridge,QLD,188.0,15.79,350.0,350.0,350.0
SAL32565,Silver Spur,QLD,94.0,483.74,300.0,300.0,300.0
SAL32566,Silver Valley,QLD,145.0,367.48,100.0,100.0,100.0
SAL32567,Silverbark Ridge,QLD,0.0,20.54,0.0,0.0,0.0
SAL32568,Silverdale (Qld),QLD,112.0,49.89,392.0,392.0,392.0
SAL32569,Silverleaf,QLD,73.0,41.81,200.0,200.0,200.0
SAL32570,Silverleigh,QLD,80.0,59.29,275.0,275.0,275.0
SAL32571,Silverwood,QLD,58.0,100.37,210.0,210.0,210.0
SAL32572,Simmie,QLD,16.0,216.37,0.0,0.0,0.0
SAL32573,Sinnamon Park,QLD,6590.0,3.75,460.0,460.0,460.0
SAL32574,Sippy Downs,QLD,11544.0,18.26,460.0,460.0,460.0
SAL32575,Skyring Reserve,QLD,47.0,9.79,260.0,260.0,260.0
SAL32576,Slacks Creek,QLD,10408.0,10.83,310.0,310.0,310.0
SAL32577,Slade Point,QLD,3450.0,8.8,300.0,300.0,300.0
SAL32578,Sladevale,QLD,433.0,46.0,300.0,300.0,300.0
SAL32579,Smithfield (Qld),QLD,6664.0,14.39,420.0,420.0,420.0
SAL32580,Smithlea,QLD,41.0,110.51,140.0,140.0,140.0
SAL32581,Soldiers Hill (Qld),QLD,1796.0,1.99,378.0,378.0,378.0
SAL32582,Somerset (Qld),QLD,0.0,263.55,0.0,0.0,0.0
SAL32583,Somerset Dam,QLD,78.0,27.59,230.0,230.0,230.0
SAL32584,Sommariva,QLD,25.0,2506.16,0.0,0.0,0.0
SAL32585,Somme,QLD,39.0,38.56,230.0,230.0,230.0
SAL32586,South Bingera,QLD,674.0,29.96,350.0,350.0,350.0
SAL32587,South Brisbane,QLD,14292.0,2.56,470.0,470.0,470.0
SAL32588,South East Nanango,QLD,344.0,59.55,250.0,250.0,250.0
SAL32589,South Gladstone,QLD,3476.0,3.96,240.0,240.0,240.0
SAL32590,South Innisfail,QLD,508.0,7.67,250.0,250.0,250.0
SAL32591,South Isis,QLD,381.0,43.77,300.0,300.0,300.0
SAL32592,South Johnstone,QLD,456.0,4.43,240.0,240.0,240.0
SAL32593,South Kolan,QLD,1258.0,139.73,280.0,280.0,280.0
SAL32594,South Mackay,QLD,6918.0,8.49,290.0,290.0,290.0
SAL32595,South Maclean,QLD,2232.0,22.73,470.0,470.0,470.0
SAL32596,South Mission Beach,QLD,968.0,22.52,320.0,320.0,320.0
SAL32597,South Nanango,QLD,893.0,127.4,250.0,250.0,250.0
SAL32598,South Ripley,QLD,4069.0,64.72,390.0,390.0,390.0
SAL32599,South Stradbroke,QLD,142.0,27.7,300.0,300.0,300.0
SAL32600,South Talwood,QLD,101.0,1033.2,350.0,350.0,350.0
SAL32601,South Toowoomba,QLD,5512.0,4.73,290.0,290.0,290.0
SAL32602,South Townsville,QLD,2424.0,5.7,300.0,300.0,300.0
SAL32603,South Trees,QLD,0.0,29.15,0.0,0.0,0.0
SAL32604,South Wellesley Islands,QLD,0.0,165.88,0.0,0.0,0.0
SAL32605,South Yaamba,QLD,79.0,119.58,275.0,275.0,275.0
SAL32606,Southbrook,QLD,626.0,84.23,255.0,255.0,255.0
SAL32607,Southedge,QLD,21.0,580.9,0.0,0.0,0.0
SAL32608,Southern Cross (Qld),QLD,575.0,271.85,300.0,300.0,300.0
SAL32609,Southern Lamington,QLD,0.0,113.78,0.0,0.0,0.0
SAL32610,Southern Moreton Bay Islands,QLD,0.0,88.63,0.0,0.0,0.0
SAL32611,Southport (Qld),QLD,36786.0,18.47,410.0,410.0,410.0
SAL32612,Southside,QLD,6312.0,23.25,285.0,285.0,285.0
SAL32613,Southwood,QLD,57.0,1096.42,0.0,0.0,0.0
SAL32614,Speedwell,QLD,42.0,83.49,220.0,220.0,220.0
SAL32615,Speewah,QLD,850.0,38.75,325.0,325.0,325.0
SAL32616,Splinter Creek,QLD,32.0,81.27,160.0,160.0,160.0
SAL32617,Split Yard Creek,QLD,31.0,29.22,365.0,365.0,365.0
SAL32618,Spreadborough,QLD,55.0,0.81,450.0,450.0,450.0
SAL32619,Spring Bluff,QLD,15.0,2.17,0.0,0.0,0.0
SAL32620,Spring Creek (Banana - Qld),QLD,20.0,601.48,0.0,0.0,0.0
SAL32621,Spring Creek (Lockyer Valley - Qld),QLD,494.0,59.36,250.0,250.0,250.0
SAL32622,Spring Creek (Toowoomba - Qld),QLD,195.0,92.27,200.0,200.0,200.0
SAL32623,Spring Hill (Qld),QLD,6593.0,1.62,410.0,410.0,410.0
SAL32624,Spring Mountain (Qld),QLD,6085.0,25.22,445.0,445.0,445.0
SAL32625,Springbrook,QLD,705.0,68.11,350.0,350.0,350.0
SAL32626,Springdale (Qld),QLD,28.0,233.33,265.0,265.0,265.0
SAL32627,Springfield (Ipswich - Qld),QLD,7322.0,8.54,385.0,385.0,385.0
SAL32628,Springfield (Mareeba - Qld),QLD,14.0,688.39,0.0,0.0,0.0
